has_description,has_url,is_geo_enabled,has_twice_number_followers,has_default_profile,has_profile_image,has_100_friends_1_follower_ratio,has_50_friends_1_follower_ratio,is_protected,is_verified,num_favourites,num_list,num_followers,num_friends,statuses_count,followers_i_follow_back_ratio,friends_that_follow_me_back_ratio,is_bot
1,0,0,1,0,1,0,0,0,0,5,0,442,429,248,0.904977376,0.932400932,0
1,0,0,1,0,1,0,0,0,0,5,0,126,135,262,0.96031746,0.896296296,0
1,1,0,1,0,1,0,0,0,0,81,1,367,381,992,0.931880109,0.897637795,0
1,0,1,1,0,1,0,0,0,0,15,0,380,361,460,0.902631579,0.950138504,0
1,0,0,1,0,1,0,0,0,0,18,2,188,179,1049,0.872340426,0.916201117,0
1,0,0,1,0,1,0,0,0,0,43,0,692,713,2130,0.903179191,0.87657784,0
1,0,1,1,0,1,0,0,0,0,1348,2,693,498,3701,0.691197691,0.96184739,0
1,0,0,1,0,1,0,0,0,0,6,0,207,114,3061,0.458937198,0.833333333,0
1,0,0,1,0,1,0,0,0,0,1,0,95,80,41,0.842105263,1,0
1,0,1,1,1,1,0,0,0,0,68,4,444,334,1396,0.738738739,0.982035928,0
1,1,1,1,0,1,0,0,0,0,303,1,235,212,1784,0.889361702,0.985849057,0
1,1,1,1,0,1,0,0,0,0,100,0,539,392,2317,0.708719852,0.974489796,0
1,0,1,1,0,1,0,0,0,0,94,2,319,276,764,0.855799373,0.989130435,0
1,0,0,0,1,1,0,0,0,0,0,0,233,664,72,0.78111588,0.274096386,0
1,0,0,1,1,1,0,0,0,0,0,0,70,88,155,0.9,0.715909091,0
1,1,1,1,0,1,0,0,0,0,894,1,986,562,4001,0.481744422,0.84519573,0
1,0,1,1,0,1,0,0,0,0,0,0,430,454,410,0.953488372,0.9030837,0
1,0,0,1,0,1,0,0,0,0,2,6,666,560,1448,0.822822823,0.978571429,0
1,0,0,1,0,1,0,0,0,0,147,2,435,427,807,0.970114943,0.988290398,0
1,0,0,1,1,1,0,0,0,0,29,1,164,151,411,0.859756098,0.933774834,0
1,1,0,1,0,1,0,0,0,0,5,17,1140,229,528,0.168421053,0.838427948,0
1,0,1,1,0,1,0,0,0,0,21,0,163,152,184,0.858895706,0.921052632,0
1,0,0,1,0,1,0,0,0,0,61,0,825,594,1066,0.68969697,0.957912458,0
1,0,1,1,0,1,0,0,0,0,0,1,125,106,975,0.824,0.971698113,0
1,0,1,1,0,1,0,0,0,0,4,0,134,98,585,0.679104478,0.928571429,0
1,1,1,1,0,1,0,0,0,0,48,1,293,271,587,0.897610922,0.970479705,0
1,1,1,1,0,1,0,0,0,0,37,1,514,408,1034,0.725680934,0.914215686,0
1,0,0,1,0,1,0,0,0,0,1,0,73,77,142,0.931506849,0.883116883,0
1,0,1,1,0,1,0,0,0,0,29,1,991,718,5804,0.668012109,0.922005571,0
1,1,0,1,0,1,0,0,0,0,108,2,621,601,960,0.906602254,0.936772047,0
1,0,0,1,1,1,0,0,0,0,0,0,174,201,18,0.896551724,0.776119403,0
1,0,1,1,0,1,0,0,0,0,13,1,324,342,1747,0.984567901,0.932748538,0
1,1,1,1,0,1,0,0,0,0,2,0,168,167,107,0.970238095,0.976047904,0
1,0,1,1,0,1,0,0,0,0,2046,1,543,463,1579,0.834254144,0.978401728,0
1,1,0,1,0,1,0,0,0,0,178,7,474,446,2775,0.873417722,0.928251121,0
1,0,0,1,1,1,0,0,0,0,261,3,1471,1778,5351,0.972807614,0.804836895,0
1,0,1,1,0,1,0,0,0,0,3785,10,2064,1413,19775,0.668120155,0.975937721,0
1,0,1,1,1,1,0,0,0,0,16,6,556,561,2697,0.962230216,0.953654189,0
1,0,1,1,0,1,0,0,0,0,8,0,332,234,1049,0.644578313,0.914529915,0
1,0,0,1,0,1,0,0,0,0,30,0,452,541,882,0.924778761,0.772643253,0
1,1,1,1,0,1,0,0,0,0,81,0,439,629,939,0.769931663,0.53736089,0
1,0,0,1,0,1,0,0,0,0,2,0,190,203,211,0.910526316,0.852216749,0
1,0,0,1,0,1,0,0,0,0,20,0,324,317,222,0.925925926,0.94637224,0
1,0,0,1,0,1,0,0,0,0,0,2,393,200,1066,0.493638677,0.97,0
1,1,0,1,0,1,0,0,0,0,6,0,276,246,295,0.855072464,0.959349593,0
1,0,1,1,0,1,0,0,0,0,4,0,502,512,444,0.986055777,0.966796875,0
1,1,0,1,1,1,0,0,0,0,47,0,467,441,600,0.929336188,0.984126984,0
1,0,1,1,0,1,0,0,0,0,10,22,2242,2012,1613,0.829170384,0.923956262,0
1,0,1,1,0,1,0,0,0,0,5,9,1681,282,1962,0.162998215,0.971631206,0
1,0,0,1,0,1,0,0,0,0,9,2,773,768,358,0.922380336,0.928385417,0
1,0,1,1,0,1,0,0,0,0,10,2,350,311,5206,0.882857143,0.993569132,0
1,1,1,1,0,1,0,0,0,0,13,2,352,293,745,0.8125,0.976109215,0
1,0,1,1,0,1,0,0,0,0,18,1,1151,1404,2226,0.983492615,0.806267806,0
1,0,0,1,1,1,0,0,0,0,464,6,1090,1038,8685,0.93853211,0.985549133,0
1,0,0,1,0,1,0,0,0,0,36,1,471,468,868,0.808917197,0.814102564,0
1,0,0,1,0,1,0,0,0,0,19,0,214,244,752,0.96728972,0.848360656,0
1,0,0,1,0,1,0,0,0,0,43,1,167,178,549,0.97005988,0.91011236,0
1,1,1,1,0,1,0,0,0,0,153,0,220,91,4212,0.336363636,0.813186813,0
1,0,0,1,1,1,0,0,0,0,0,0,31,29,7,0.935483871,1,0
1,1,1,1,0,1,0,0,0,0,528,6,261,139,3806,0.486590038,0.913669065,0
1,0,1,1,0,1,0,0,0,0,498,0,144,103,1292,0.673611111,0.941747573,0
1,0,1,1,1,1,0,0,0,0,1,0,42,35,140,0.785714286,0.942857143,0
1,1,0,1,0,1,0,0,0,0,44,0,267,250,497,0.913857678,0.976,0
1,0,1,1,1,1,0,0,0,0,1,0,106,101,88,0.896226415,0.940594059,0
1,0,0,1,1,1,0,0,0,0,1,0,56,53,7,0.946428571,1,0
1,0,1,1,0,1,0,0,0,0,139,1,289,262,926,0.899653979,0.992366412,0
1,0,1,1,0,1,0,0,0,0,911,0,270,269,1781,0.944444444,0.94795539,0
1,0,0,1,0,1,0,0,0,0,1,0,135,148,133,0.940740741,0.858108108,0
1,1,1,1,0,1,0,0,0,0,11,1,248,185,1112,0.572580645,0.767567568,0
1,1,1,1,0,1,0,0,0,0,14,0,410,394,1945,0.924390244,0.961928934,0
1,1,0,1,0,1,0,0,0,0,1,0,187,149,120,0.77540107,0.973154362,0
1,0,1,1,0,1,0,0,0,0,1787,1,310,281,3029,0.838709677,0.925266904,0
1,0,0,1,0,1,0,0,0,0,7,0,223,229,956,0.941704036,0.917030568,0
1,1,1,1,0,1,0,0,0,0,11,0,156,173,205,0.987179487,0.89017341,0
1,0,1,1,0,1,0,0,0,0,1031,6,559,376,4333,0.66726297,0.992021277,0
1,1,0,1,0,1,0,0,0,0,5,0,379,386,629,0.947229551,0.930051813,0
1,1,0,1,0,1,0,0,0,0,27,2,65,32,3551,0.461538462,0.9375,0
1,0,1,1,0,1,0,0,0,0,43,2,943,759,4557,0.765641569,0.951251647,0
1,0,0,1,1,1,0,0,0,0,56,0,300,287,651,0.933333333,0.975609756,0
1,0,0,1,0,1,0,0,0,0,21,0,91,95,1183,0.945054945,0.905263158,0
1,1,1,1,0,1,0,0,0,0,11,0,256,238,648,0.91796875,0.987394958,0
1,0,1,1,0,1,0,0,0,0,11,0,343,308,708,0.889212828,0.99025974,0
1,0,0,1,0,1,0,0,0,0,11,1,315,293,263,0.917460317,0.986348123,0
1,1,1,1,0,1,0,0,0,0,128,0,227,249,680,0.916299559,0.835341365,0
1,0,0,1,0,1,0,0,0,0,0,0,248,249,250,0.943548387,0.939759036,0
1,0,1,1,0,1,0,0,0,0,419,0,789,801,4245,0.931558935,0.917602996,0
1,0,0,1,0,1,0,0,0,0,806,0,381,179,16601,0.461942257,0.983240223,0
1,0,0,1,0,1,0,0,0,0,0,0,29,41,66,1,0.707317073,0
1,1,1,1,0,1,0,0,0,0,380,3,740,660,3044,0.825675676,0.925757576,0
1,0,0,1,0,1,0,0,0,0,1227,0,395,421,1552,0.873417722,0.819477435,0
1,0,0,1,1,1,0,0,0,0,6,0,223,168,506,0.748878924,0.994047619,0
1,0,1,1,1,1,0,0,0,0,2,0,204,194,245,0.941176471,0.989690722,0
1,0,1,1,1,1,0,0,0,0,0,0,142,142,246,0.978873239,0.978873239,0
1,1,1,1,0,1,0,0,0,0,0,0,95,88,119,0.884210526,0.954545455,0
1,0,0,1,0,1,0,0,0,0,0,0,239,232,21,0.945606695,0.974137931,0
1,0,0,1,0,1,0,0,0,0,8366,0,288,151,128,0.451388889,0.860927152,0
1,0,0,1,1,1,0,0,0,0,111,1,389,302,1313,0.766066838,0.986754967,0
1,0,0,1,0,1,0,0,0,0,50,0,177,241,335,0.892655367,0.65560166,0
1,1,1,1,0,1,0,0,0,0,45,1,126,96,996,0.603174603,0.791666667,0
1,0,1,1,0,1,0,0,0,0,9,5,301,247,744,0.681063123,0.829959514,0
1,0,1,1,0,1,0,0,0,0,17995,4,888,507,23682,0.556306306,0.974358974,0
1,0,1,1,0,1,0,0,0,0,389,2,360,320,1575,0.805555556,0.90625,0
1,0,0,1,0,1,0,0,0,0,1,1,106,102,122,0.905660377,0.941176471,0
1,1,0,1,0,1,0,0,0,0,32,2,144,146,134,0.9375,0.924657534,0
1,0,0,1,1,1,0,0,0,0,0,0,120,94,210,0.775,0.989361702,0
1,0,1,1,0,1,0,0,0,0,53,2,138,114,4388,0.81884058,0.99122807,0
1,0,1,1,0,1,0,0,0,0,8,0,644,676,1451,0.886645963,0.844674556,0
1,0,1,1,0,1,0,0,0,0,12,1,234,234,1012,0.905982906,0.905982906,0
1,0,0,1,1,1,0,0,0,0,51,0,176,164,3177,0.926136364,0.993902439,0
1,0,1,1,0,1,0,0,0,0,50,1,117,89,143,0.717948718,0.943820225,0
1,1,1,1,0,1,0,0,0,0,13,5,562,561,10272,0.683274021,0.684491979,0
1,1,0,1,0,1,0,0,0,0,79,3,984,856,3506,0.859756098,0.988317757,0
1,0,1,1,1,1,0,0,0,0,19,0,482,143,1087,0.284232365,0.958041958,0
1,0,1,1,1,1,0,0,0,0,1356,3,811,705,6357,0.819975339,0.943262411,0
1,0,1,1,0,1,0,0,0,0,251,80,2905,507,6464,0.170395869,0.976331361,0
1,0,0,1,0,1,0,0,0,0,2,0,310,259,2200,0.835483871,1,0
1,0,0,1,0,1,0,0,0,0,19,0,150,131,479,0.833333333,0.954198473,0
1,0,0,1,0,1,0,0,0,0,784,4,1526,1514,4385,0.98034076,0.988110964,0
1,1,1,1,1,1,0,0,0,0,16,3,265,187,1378,0.664150943,0.941176471,0
1,0,1,0,0,1,0,0,0,0,0,0,278,575,319,0.992805755,0.48,0
1,1,1,1,0,1,0,0,0,0,26,0,87,82,754,0.91954023,0.975609756,0
1,0,0,1,1,1,0,0,0,0,1,0,288,152,259,0.472222222,0.894736842,0
1,1,1,1,1,1,0,0,0,0,6,4,323,318,740,0.975232198,0.990566038,0
1,0,0,1,0,1,0,0,0,0,2,0,88,87,360,0.977272727,0.988505747,0
1,1,1,1,1,1,0,0,0,0,0,0,163,109,359,0.662576687,0.990825688,0
1,0,0,1,0,1,0,0,0,0,163,1,1203,1192,3062,0.901911887,0.910234899,0
1,0,1,1,0,1,0,0,0,0,2,0,119,85,751,0.647058824,0.905882353,0
1,0,0,1,0,1,0,0,0,0,896,2,547,393,9802,0.692870201,0.96437659,0
1,0,1,1,0,1,0,0,0,0,5,0,148,149,176,0.993243243,0.986577181,0
1,0,0,1,0,1,0,0,0,0,1,0,198,91,612,0.439393939,0.956043956,0
1,0,1,1,0,1,0,0,0,0,437,2,1481,1423,5165,0.903443619,0.940267041,0
1,0,0,1,1,1,0,0,0,0,55,0,419,288,276,0.62052506,0.902777778,0
1,0,0,1,1,1,0,0,0,0,7,0,550,523,1127,0.887272727,0.933078394,0
1,0,1,1,1,1,0,0,0,0,9,0,62,59,220,0.887096774,0.93220339,0
1,0,0,1,0,1,0,0,0,0,34,0,202,203,1027,0.98019802,0.975369458,0
1,0,0,1,1,1,0,0,0,0,78,1,198,175,2994,0.858585859,0.971428571,0
1,1,1,1,0,1,0,0,0,0,1208,1,625,191,2691,0.2848,0.931937173,0
1,0,1,1,0,1,0,0,0,0,253,1,288,271,1748,0.923611111,0.981549815,0
1,0,0,1,1,1,0,0,0,0,10,3,1726,1721,2460,0.964658169,0.967460779,0
1,1,1,1,0,1,0,0,0,0,2626,1,576,359,16961,0.546875,0.877437326,0
1,0,0,1,0,1,0,0,0,0,276,3,539,375,2119,0.677179963,0.973333333,0
1,0,0,1,0,1,0,0,0,0,163,1,494,515,4504,0.896761134,0.860194175,0
1,0,1,1,1,1,0,0,0,0,1,0,153,151,359,0.986928105,1,0
1,0,0,1,0,1,0,0,0,0,2,1,222,230,590,0.923423423,0.891304348,0
1,1,0,1,0,1,0,0,0,0,2863,33,2139,1138,14170,0.498363721,0.936731107,0
1,1,0,1,0,1,0,0,0,0,4,1,326,401,312,0.966257669,0.78553616,0
1,1,0,1,1,1,0,0,0,0,26,1,430,454,922,0.995348837,0.942731278,0
1,0,0,1,1,1,0,0,0,0,122,9,1498,1196,9665,0.743658211,0.931438127,0
1,0,0,1,0,1,0,0,0,0,14497,13,659,409,19361,0.616084977,0.992665037,0
1,0,0,1,0,1,0,0,0,0,15,1,730,709,8694,0.936986301,0.964739069,0
1,0,1,1,0,1,0,0,0,0,31,0,379,369,393,0.947229551,0.972899729,0
1,0,0,1,0,1,0,0,0,0,3622,0,373,200,1425,0.498659517,0.93,0
1,0,0,1,0,1,0,0,0,0,2,16,255,119,1178,0.462745098,0.991596639,0
1,0,1,1,0,1,0,0,0,0,205,0,364,188,1010,0.513736264,0.994680851,0
1,0,1,1,0,1,0,0,0,0,10,0,306,365,347,0.993464052,0.832876712,0
1,0,0,1,0,1,0,0,0,0,2,0,72,95,17,0.861111111,0.652631579,0
1,0,1,1,0,1,0,0,0,0,8,0,204,208,163,0.779411765,0.764423077,0
1,0,0,1,0,1,0,0,0,0,191,1,143,133,430,0.909090909,0.977443609,0
1,0,1,1,1,1,0,0,0,0,1,0,132,136,229,0.901515152,0.875,0
1,1,1,1,0,1,0,0,0,0,48,2,202,167,1069,0.792079208,0.958083832,0
1,0,1,1,1,1,0,0,0,0,17,0,179,186,1048,0.955307263,0.919354839,0
1,0,0,1,0,1,0,0,0,0,0,1,160,146,128,0.88125,0.965753425,0
1,0,0,1,0,1,0,0,0,0,0,0,148,153,219,0.932432432,0.901960784,0
1,0,0,1,1,1,0,0,0,0,1,0,225,234,55,0.871111111,0.837606838,0
1,0,1,1,0,1,0,0,0,0,15,0,231,283,1013,0.974025974,0.795053004,0
1,0,0,1,1,1,0,0,0,0,8,0,63,67,67,0.920634921,0.865671642,0
1,1,0,1,0,1,0,0,0,0,9,0,180,244,121,0.972222222,0.717213115,0
1,1,0,1,0,1,0,0,0,0,1527,5,1604,1098,13716,0.673316708,0.983606557,0
1,0,1,1,0,1,0,0,0,0,21,1,385,346,1697,0.696103896,0.774566474,0
1,0,1,1,1,1,0,0,0,0,9,0,170,163,1117,0.847058824,0.883435583,0
1,1,0,1,0,1,0,0,0,0,2,1,47,42,199,0.617021277,0.69047619,0
1,0,1,1,0,1,0,0,0,0,15749,1,2245,2004,15324,0.864142539,0.968063872,0
1,0,0,1,0,1,0,0,0,0,252,0,1198,1002,3839,0.830550918,0.993013972,0
1,0,0,1,1,1,0,0,0,0,1,0,256,266,859,0.796875,0.766917293,0
1,0,0,1,0,1,0,0,0,0,326,1,360,344,467,0.9,0.941860465,0
1,1,0,1,0,1,0,0,0,0,27,0,120,111,1138,0.833333333,0.900900901,0
1,0,1,1,1,1,0,0,0,0,2,0,73,83,35,0.849315068,0.746987952,0
1,0,1,1,0,1,0,0,0,0,126,2,614,556,2571,0.85504886,0.944244604,0
1,0,0,1,1,1,0,0,0,0,61,2,356,15,7739,0.039325843,0.933333333,0
0,0,0,1,0,1,0,0,0,0,134,1,280,228,6662,0.785714286,0.964912281,0
1,0,0,1,0,1,0,0,0,0,7,0,63,30,1503,0.412698413,0.866666667,0
1,1,0,1,0,1,0,0,0,0,58,2,628,378,4840,0.549363057,0.912698413,0
1,0,0,1,1,1,0,0,0,0,9395,20,3779,2456,39107,0.643556496,0.990228013,0
1,1,0,1,0,1,0,0,0,0,157,135,35498,244,9425,0.006225703,0.905737705,0
1,0,0,1,1,1,0,0,0,0,167,0,77,72,409,0.896103896,0.958333333,0
1,1,1,1,0,1,0,0,0,0,1304,18,1088,340,7760,0.297794118,0.952941176,0
1,0,0,1,0,1,0,0,0,0,0,0,261,268,110,0.9348659,0.910447761,0
1,0,1,1,0,1,0,0,0,0,307,4,390,330,2854,0.846153846,1,0
1,1,1,1,0,1,0,0,0,0,119,1,554,563,5703,0.949458484,0.934280639,0
1,0,0,1,0,1,0,0,0,0,7,0,140,140,54,0.871428571,0.871428571,0
1,0,0,1,0,1,0,0,0,0,0,7,2128,1955,239,0.918233083,0.999488491,0
1,0,1,1,0,1,0,0,0,0,263,0,614,583,559,0.928338762,0.977701544,0
1,1,0,1,0,1,0,0,0,0,3049,0,1631,1806,1236,0.960147149,0.867109635,0
1,0,1,1,1,1,0,0,0,0,66,0,53,46,87,0.867924528,1,0
1,0,1,1,0,1,0,0,0,0,289,0,566,450,2085,0.782685512,0.984444444,0
1,0,1,1,0,1,0,0,0,0,939,1,921,281,6124,0.270358306,0.886120996,0
1,1,1,1,0,1,0,0,0,0,17,1,187,175,141,0.882352941,0.942857143,0
1,0,0,1,0,1,0,0,0,0,47,0,34,28,1479,0.705882353,0.857142857,0
1,1,0,1,0,1,0,0,0,0,99,0,292,192,921,0.547945205,0.833333333,0
1,0,1,1,0,1,0,0,0,0,3,0,278,285,63,0.974820144,0.950877193,0
1,0,0,1,0,1,0,0,0,0,2332,1,295,213,2036,0.6,0.830985915,0
1,1,0,1,0,1,0,0,0,0,291,7,608,659,1621,0.995065789,0.918057663,0
1,0,1,1,1,1,0,0,0,0,1,3,500,214,1549,0.424,0.990654206,0
1,0,1,1,0,1,0,0,0,0,53,0,188,218,254,0.914893617,0.788990826,0
1,0,0,1,0,1,0,0,0,0,20,10,579,362,19025,0.571675302,0.914364641,0
1,0,0,1,0,1,0,0,0,0,3,1,186,189,449,0.849462366,0.835978836,0
1,1,0,1,1,1,0,0,0,0,9,1,188,145,22,0.558510638,0.724137931,0
1,0,0,1,0,1,0,0,0,0,25,0,536,437,7999,0.740671642,0.908466819,0
1,0,0,1,1,1,0,0,0,0,8,0,77,77,59,0.987012987,0.987012987,0
1,1,1,1,0,1,0,0,0,0,14,1,230,176,1157,0.756521739,0.988636364,0
1,1,0,1,0,1,0,0,0,0,2,0,102,113,1455,0.852941176,0.769911504,0
1,0,1,1,0,1,0,0,0,0,37,0,241,221,606,0.77593361,0.846153846,0
1,0,0,1,1,1,0,0,0,0,2,1,88,74,561,0.840909091,1,0
1,0,0,1,1,1,0,0,0,0,197,3,874,817,4725,0.919908467,0.984088127,0
1,0,1,1,0,1,0,0,0,0,13,0,202,190,235,0.900990099,0.957894737,0
1,0,0,1,1,1,0,0,0,0,50,0,224,242,145,0.901785714,0.834710744,0
1,1,0,1,0,1,0,0,0,0,34,0,164,153,1013,0.890243902,0.954248366,0
1,0,1,1,0,1,0,0,0,0,2,0,85,89,78,0.882352941,0.842696629,0
1,0,0,1,1,1,0,0,0,0,7,1,179,170,2277,0.910614525,0.958823529,0
1,0,0,1,0,1,0,0,0,0,12,2,410,414,511,0.963414634,0.95410628,0
1,0,0,1,0,1,0,0,0,0,149,0,266,220,918,0.815789474,0.986363636,0
1,0,1,1,0,1,0,0,0,0,40,1,226,214,819,0.862831858,0.911214953,0
1,0,0,1,0,1,0,0,0,0,277,4,1495,1550,797,0.982608696,0.947741935,0
1,0,0,1,0,1,0,0,0,0,62,3,328,304,1792,0.905487805,0.976973684,0
1,1,0,1,0,1,0,0,0,0,20,4,408,279,763,0.625,0.913978495,0
1,0,1,1,1,1,0,0,0,0,5,0,163,291,241,0.969325153,0.542955326,0
1,0,0,1,0,1,0,0,0,0,18,16,101,110,197,0.891089109,0.818181818,0
1,0,1,1,1,1,0,0,0,0,35,2,228,155,1229,0.587719298,0.864516129,0
1,0,0,1,0,1,0,0,0,0,27,0,244,241,674,0.901639344,0.912863071,0
1,0,1,1,1,1,0,0,0,0,0,0,49,50,24,1,0.98,0
1,1,1,1,0,1,0,0,0,0,50,1,779,464,2269,0.558408216,0.9375,0
1,1,0,1,0,1,0,0,0,0,95,12,2572,2002,1162,0.776049767,0.997002997,0
1,0,1,1,1,1,0,0,0,0,0,0,71,56,210,0.788732394,1,0
1,0,0,1,0,1,0,0,0,0,234,0,117,114,237,0.923076923,0.947368421,0
1,0,0,1,0,1,0,0,0,0,113,1,352,308,1064,0.840909091,0.961038961,0
1,0,1,1,0,1,0,0,0,0,151,0,205,203,259,0.907317073,0.916256158,0
1,0,0,1,1,1,0,0,0,0,0,0,95,96,230,0.978947368,0.96875,0
1,1,1,1,0,1,0,0,0,0,17,1,332,192,500,0.557228916,0.963541667,0
1,1,0,1,0,1,0,0,0,0,89,0,175,167,1263,0.714285714,0.748502994,0
1,0,1,1,0,1,0,0,0,0,66,1,175,159,574,0.851428571,0.937106918,0
1,1,1,1,1,1,0,0,0,0,8,0,1565,1531,748,0.973801917,0.995427825,0
1,0,1,1,1,1,0,0,0,0,43,0,236,198,1190,0.775423729,0.924242424,0
1,0,1,1,0,1,0,0,0,0,566,0,122,168,478,0.926229508,0.672619048,0
1,0,1,1,1,1,0,0,0,0,300,0,430,387,3553,0.881395349,0.979328165,0
1,0,0,1,0,1,0,0,0,0,116,0,25,21,475,0.72,0.857142857,0
1,0,1,1,1,1,0,0,0,0,0,0,33,34,9,1,0.970588235,0
1,0,0,1,1,1,0,0,0,0,16,0,134,137,120,0.947761194,0.927007299,0
1,0,0,1,0,1,0,0,0,0,25,2,219,154,534,0.684931507,0.974025974,0
1,1,0,1,0,1,0,0,0,0,0,0,195,177,297,0.774358974,0.853107345,0
1,0,0,1,1,1,0,0,0,0,0,0,97,136,57,0.989690722,0.705882353,0
1,0,1,1,0,1,0,0,0,0,1549,6,544,533,2716,0.904411765,0.923076923,0
1,0,0,1,0,1,0,0,0,0,0,1,166,152,371,0.879518072,0.960526316,0
1,0,0,1,0,1,0,0,0,0,4,0,248,248,1771,0.907258065,0.907258065,0
1,0,1,1,0,1,0,0,0,0,2,0,44,43,142,0.909090909,0.930232558,0
0,0,0,1,1,1,0,0,0,0,124,2,230,214,1940,0.873913043,0.939252336,0
1,0,1,1,1,1,0,0,0,0,39,0,137,143,1095,0.839416058,0.804195804,0
1,0,0,1,0,1,0,0,0,0,246,0,1069,1880,191,0.984097287,0.559574468,0
1,0,0,1,1,1,0,0,0,0,2,0,216,214,342,0.972222222,0.981308411,0
1,0,0,1,1,1,0,0,0,0,218,0,1073,1477,1730,0.963653308,0.700067705,0
0,0,1,1,1,1,0,0,0,0,176,2,931,1053,3027,0.902255639,0.797720798,0
1,0,1,1,1,1,0,0,0,0,292,1,172,130,1073,0.610465116,0.807692308,0
1,0,1,1,0,1,0,0,0,0,235,0,485,474,576,0.977319588,1,0
1,0,0,1,1,1,0,0,0,0,145,2,222,204,2488,0.882882883,0.960784314,0
1,0,0,1,0,1,0,0,0,0,0,0,39,44,380,0.717948718,0.636363636,0
1,0,0,1,0,1,0,0,0,0,0,0,288,286,385,0.989583333,0.996503497,0
1,1,0,1,0,1,0,0,0,0,1,0,103,99,145,0.844660194,0.878787879,0
1,0,1,1,0,1,0,0,0,0,306,3,589,570,3797,0.967741935,1,0
0,0,0,1,0,1,0,0,0,0,5,0,175,166,26,0.885714286,0.93373494,0
1,0,1,1,0,1,0,0,0,0,18,2,306,265,1058,0.830065359,0.958490566,0
1,0,0,1,0,1,0,0,0,0,35,0,111,105,206,0.918918919,0.971428571,0
1,1,1,1,0,1,0,0,0,0,63,4,269,220,622,0.791821561,0.968181818,0
1,1,0,1,0,1,0,0,0,0,16,0,195,196,460,0.892307692,0.887755102,0
1,0,1,1,0,1,0,0,0,0,2843,0,762,707,5250,0.912073491,0.983026874,0
1,1,0,1,1,1,0,0,0,0,1,2,138,182,456,0.992753623,0.752747253,0
1,0,0,1,0,1,0,0,0,0,8,0,150,154,241,0.893333333,0.87012987,0
1,0,0,1,0,1,0,0,0,0,48,1,125,98,1189,0.704,0.897959184,0
1,0,1,1,0,1,0,0,0,0,2,0,146,139,565,0.945205479,0.992805755,0
1,0,0,1,0,1,0,0,0,0,7,1,284,236,3177,0.714788732,0.860169492,0
1,1,0,1,1,1,0,0,0,0,3,0,155,172,164,0.890322581,0.802325581,0
1,0,1,1,0,1,0,0,0,0,111,0,45,39,112,0.822222222,0.948717949,0
1,1,0,1,0,1,0,0,0,0,64,0,189,194,33,0.925925926,0.902061856,0
1,1,1,1,0,1,0,0,0,0,465,1,200,168,2073,0.84,1,0
1,0,1,1,0,1,0,0,0,0,8,0,176,121,558,0.642045455,0.933884298,0
1,0,0,1,0,1,0,0,0,0,484,4,848,646,8966,0.716981132,0.941176471,0
1,1,0,1,0,1,0,0,0,0,2,0,508,506,521,0.929133858,0.932806324,0
1,0,0,1,1,1,0,0,0,0,1,0,134,139,123,0.880597015,0.848920863,0
1,0,1,1,0,1,0,0,0,0,0,0,386,363,638,0.906735751,0.964187328,0
1,0,0,1,0,1,0,0,0,0,1,0,73,40,216,0.410958904,0.75,0
1,0,0,1,1,1,0,0,0,0,65,1,104,99,493,0.951923077,1,0
1,1,1,1,0,1,0,0,0,0,2,0,107,103,395,0.91588785,0.951456311,0
1,0,0,1,0,1,0,0,0,0,285,0,519,517,1424,0.94026975,0.943907157,0
1,1,0,1,0,1,0,0,0,0,17,1,103,110,1178,0.873786408,0.818181818,0
1,0,1,1,0,1,0,0,0,0,1046,7,622,587,5687,0.927652733,0.982964225,0
1,0,0,1,1,1,0,0,0,0,0,0,30,30,85,0.9,0.9,0
1,0,0,1,1,1,0,0,0,0,10,0,248,213,285,0.834677419,0.971830986,0
1,0,0,1,0,1,0,0,0,0,8,0,364,357,221,0.947802198,0.966386555,0
0,0,1,1,0,1,0,0,0,0,18,0,408,442,127,0.921568627,0.850678733,0
1,0,1,1,0,1,0,0,0,0,2,0,76,65,45,0.842105263,0.984615385,0
1,0,0,1,1,1,0,0,0,0,0,0,143,144,752,0.825174825,0.819444444,0
1,1,0,1,0,1,0,0,0,0,706,0,185,181,1308,0.956756757,0.977900552,0
1,0,0,1,1,1,0,0,0,0,0,0,276,131,27,0.467391304,0.984732824,0
1,0,0,1,1,1,0,0,0,0,306,1,102,62,1874,0.588235294,0.967741935,0
1,0,0,1,1,1,0,0,0,0,17,2,184,188,486,0.902173913,0.882978723,0
1,1,0,1,0,1,0,0,0,0,198,0,44,37,1065,0.75,0.891891892,0
1,0,0,1,1,1,0,0,0,0,0,0,44,42,204,0.909090909,0.952380952,0
1,0,0,1,1,1,0,0,0,0,127,0,230,254,136,0.917391304,0.830708661,0
1,1,0,1,0,1,0,0,0,0,198,1,386,327,10749,0.795336788,0.93883792,0
1,1,0,1,1,1,0,0,0,0,1334,0,230,71,440,0.3,0.971830986,0
1,1,1,1,0,1,0,0,0,0,1,0,182,185,148,0.928571429,0.913513514,0
0,1,0,1,1,1,0,0,0,0,47,4,138,119,437,0.84057971,0.974789916,0
1,0,0,1,0,1,0,0,0,0,46,4,1768,1933,331,0.943438914,0.862907398,0
1,0,1,1,0,1,0,0,0,0,452,0,385,346,827,0.794805195,0.884393064,0
